task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
262	6e/7d805c	5780619	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320690)	COMPLETED	0	2026-03-20 00:37:39.204	40m 45s	39m 21s	145.0%	720.1 MB	4.9 GB	63.9 GB	60.9 GB
599	46/81ef79	5780977	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320697)	COMPLETED	0	2026-03-20 01:17:15.269	2m 34s	1m 33s	99.5%	218.9 MB	222.4 MB	3.8 GB	3.3 KB
600	fe/b32259	5780991	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320693)	COMPLETED	0	2026-03-20 01:18:25.248	2m 14s	47s	181.2%	18.1 GB	21.3 GB	17 GB	2.1 MB
601	5c/499d35	5780992	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320690)	COMPLETED	0	2026-03-20 01:18:25.262	2m 59s	1m 36s	99.5%	219.1 MB	222.4 MB	3.9 GB	3.3 KB
577	ee/838012	5780952	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320685)	COMPLETED	0	2026-03-20 01:14:24.242	7m 35s	6m 33s	531.7%	19 GB	22.6 GB	22.4 GB	27.7 MB
576	48/fd80b3	5780945	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320676)	COMPLETED	0	2026-03-20 01:13:34.240	8m 30s	8m 10s	587.2%	19.1 GB	22.6 GB	22.4 GB	27.7 MB
579	58/7b894b	5780953	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320675)	COMPLETED	0	2026-03-20 01:14:34.245	7m 30s	6m 43s	551.6%	19.2 GB	22.6 GB	22.2 GB	27.8 MB
602	d3/9f410d	5780998	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320697)	COMPLETED	0	2026-03-20 01:19:50.818	3m 3s	1m 34s	98.8%	11.7 MB	15.6 MB	3.8 GB	75.6 MB
580	20/16911c	5780973	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320698)	COMPLETED	0	2026-03-20 01:16:34.262	7m 20s	7m 2s	564.0%	19.2 GB	22.7 GB	21.9 GB	27.8 MB
604	af/912808	5781013	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320690)	COMPLETED	0	2026-03-20 01:21:25.935	2m 53s	1m 34s	98.8%	12.2 MB	15.8 MB	3.9 GB	74 MB
590	f7/8f3a8e	5780986	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320695)	COMPLETED	0	2026-03-20 01:18:09.264	6m 30s	6m 19s	529.7%	19.1 GB	22.6 GB	22 GB	27.8 MB
605	00/5b4b21	5781026	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320697)	COMPLETED	0	2026-03-20 01:22:55.367	2m 9s	38s	212.3%	18.1 GB	21.3 GB	17 GB	2.1 MB
606	90/60c3e3	5781038	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320690)	COMPLETED	0	2026-03-20 01:24:20.555	2m 9s	36s	216.8%	18.1 GB	21.3 GB	17 GB	2.1 MB
596	86/1de28b	5781018	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320696)	COMPLETED	0	2026-03-20 01:22:04.281	7m 10s	6m 24s	538.8%	19.1 GB	22.6 GB	22.2 GB	27.8 MB
594	6f/7abe03	5781017	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320687)	COMPLETED	0	2026-03-20 01:22:04.256	7m 50s	7m 3s	548.7%	19.1 GB	22.6 GB	22.5 GB	27.8 MB
603	1a/e4ad00	5781033	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320693)	COMPLETED	0	2026-03-20 01:23:54.275	7m 50s	7m 23s	578.7%	19.1 GB	22.6 GB	22.5 GB	27.7 MB
591	88/97d7f0	5781016	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320682)	COMPLETED	0	2026-03-20 01:21:59.266	11m 5s	10m 13s	599.3%	19.1 GB	22.6 GB	22.5 GB	27.9 MB
607	61/72eca8	5781043	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320697)	COMPLETED	0	2026-03-20 01:25:04.281	9m 15s	8m 23s	596.1%	19.2 GB	22.7 GB	22.6 GB	27.9 MB
608	7f/3c982c	5781070	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320690)	COMPLETED	0	2026-03-20 01:29:14.555	8m 5s	6m 57s	568.8%	19.2 GB	22.7 GB	22.7 GB	27.9 MB
609	c1/700ed2	5781105	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:CUSTOM_TX2GENE (null)	COMPLETED	0	2026-03-20 01:37:19.389	4m 55s	2m 56s	99.0%	141.9 MB	148 MB	6.2 GB	22.2 MB
610	b9/a5b371	5781129	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:TXIMETA_TXIMPORT	COMPLETED	0	2026-03-20 01:42:15.097	7m 59s	6m 18s	96.0%	5.7 GB	6.5 GB	1.9 GB	929 MB
611	29/44c176	5781179	NFCORE_RNASEQ:RNASEQ:DESEQ2_QC_PSEUDO	COMPLETED	0	2026-03-20 01:50:16.119	2m 23s	1m 20s	100.0%	1.7 GB	2.7 GB	128.2 MB	30.1 MB
612	28/9dd3a2	5781180	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SE_GENE_UNIFIED (all_samples)	COMPLETED	0	2026-03-20 01:50:16.140	2m 33s	1m 28s	95.1%	1.4 GB	2.2 GB	303.8 MB	110.5 MB
613	d0/538cba	5781181	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SE_TRANSCRIPT_UNIFIED (all_samples)	COMPLETED	0	2026-03-20 01:50:16.154	5m 23s	4m 20s	98.2%	2.5 GB	3.3 GB	724.3 MB	238.9 MB
614	82/d262d1	5781213	NFCORE_RNASEQ:RNASEQ:MULTIQC (1)	COMPLETED	0	2026-03-20 01:55:43.214	3m 11s	1m 36s	21.6%	1.4 GB	11.3 GB	194.1 MB	139.3 MB
